,overall,real,0,1,2,3,4,5,6,7,8,10,11,13,14,15,16,17,19
0,0.51348,0.50421,0.5704572497025328,0.49005609382967874,0.49447560768315485,0.527451980282169,0.4791772904980452,0.5242223355430903,0.527371642298538,0.5612036722203332,0.4552873172390343,0.4741584495069704,0.4333560013600816,0.5226113566814009,0.5433526011560693,0.5136008160489629,0.5613736824209452,0.5345120707242434,0.6740904454267256
1,0.5702349999999999,0.5079,0.5520992690804012,0.7064422913479518,0.5900050994390617,0.5939146693863675,0.6918238993710691,0.6209416964133945,0.6365181910914655,0.527711662699762,0.7386943216592996,0.6331179870792247,0.6586195171710303,0.7029921795307719,0.6467188031281876,0.6235974158449507,0.708432505950357,0.5994559673580415,0.5226113566814009
2,0.527265,0.84316,0.2085670576236614,0.21655617882032976,0.24392316845147033,0.21910589835118138,0.19853816080231174,0.21927587965323814,0.22101326079564773,0.23070384223053383,0.21948316899013942,0.2691261475688541,0.26453587215232915,0.17018021081264875,0.18378102686161168,0.2157429445766746,0.15147908874532473,0.22628357701462087,0.13498809928595715
3,0.5503849999999999,0.46924,0.6690464048954615,0.588985211626721,0.676185619581846,0.6469488356280809,0.6015638279789223,0.6556178820329763,0.634138048282897,0.6946616797007821,0.5697041822509351,0.6717103026181571,0.6487589255355322,0.5753145188711323,0.6218973138388303,0.6348180890853451,0.5436926215572935,0.6717103026181571,0.6312478748724923
4,0.5892,0.41472,0.7576066632670406,0.7621961584225735,0.7672955974842768,0.7642359340472548,0.7781744008159103,0.7674655787863335,0.7587555253315199,0.7521251275076505,0.7672560353621217,0.7431145868752125,0.731383883032982,0.7723563413804828,0.782386943216593,0.7728663719823189,0.7874872492349541,0.7687861271676301,0.7490649438966338
5,0.565235,0.25657,0.8570457249702532,0.8998810130885603,0.8383477817440081,0.8669046404895462,0.8859425463199048,0.8896821349651538,0.8867732063923836,0.8284597075824549,0.8985039102346141,0.8633117987079225,0.8582114926895614,0.9036042162529752,0.8905134308058483,0.8583815028901735,0.9076844610676641,0.8730023801428086,0.8500510030601837
6,0.553335,0.56999,0.5354411014788373,0.5272819989801122,0.5578786333503315,0.538670746217916,0.5509093999660037,0.5413904470508244,0.5340020401224074,0.5542332539952397,0.5306018361101666,0.5357021421285277,0.5205712342740565,0.5346820809248555,0.555423325399524,0.5438626317579055,0.5270316218973138,0.5389323359401564,0.4969398163889833
7,0.55787,0.38611,0.7598164201937787,0.713751487336393,0.7254801971783104,0.7506374298827129,0.7037225905150434,0.7363590005099439,0.7461747704862292,0.7653859231553893,0.6984019041142469,0.7458347500850051,0.7324039442366542,0.6975518531111867,0.7198231893913635,0.7290037402244135,0.6950017001020061,0.7521251275076505,0.7322339340360422
8,0.5321600000000001,0.21603,0.7975522692503825,0.8856025837157913,0.8322284548699643,0.8223695393506715,0.8867924528301887,0.8488866224715281,0.8492009520571234,0.7796667800068005,0.9024141448486909,0.8594015640938456,0.8804828289697382,0.8908534512070724,0.8605916354981299,0.8439306358381503,0.8758925535532132,0.833390003400204,0.7716763005780347
9,0.59577,0.51252,0.6537480877103519,0.6977732449430563,0.6399796022437532,0.6700662927078022,0.6925038245792963,0.6765255821859596,0.6900714042842571,0.6285277116626997,0.699081944916695,0.6489289357361442,0.6514790887453247,0.7189731383883033,0.7007820469228153,0.6662699761985719,0.7375042502550153,0.666439986399184,0.7046922815368922
10,0.5260449999999999,0.35041,0.6768655447900731,0.6642869284378718,0.6899541050484447,0.710011898691144,0.6739758626551079,0.7650858405575387,0.7342740564433866,0.7427745664739884,0.625297517851071,0.7655559333560014,0.7429445766746005,0.6662699761985719,0.7245834750085005,0.6868412104726284,0.62937776266576,0.7536552193131588,0.6768106086365182
11,0.54521,0.34689,0.6816250212476628,0.7948325684174741,0.7021927587965324,0.7200407955124937,0.7691653918069012,0.7542070372259051,0.7630057803468208,0.6683100986059164,0.8090785447126828,0.7851071064263856,0.7976878612716763,0.7791567494049643,0.736484189051343,0.7295137708262496,0.7653859231553893,0.7397143828629718,0.6445086705202312
12,0.61147,0.63638,0.5520992690804012,0.6299507054224035,0.5162332143464219,0.5662077171511134,0.6037735849056604,0.577766445690974,0.6004760285617137,0.518701122067324,0.6123767426045563,0.5489629377762666,0.5343420605236314,0.6502890173410405,0.6246174770486229,0.5640938456307378,0.6812308738524312,0.5717443046582795,0.6186671200272016
13,0.585665,0.44015,0.7421383647798742,0.7331293557708652,0.7072921978582356,0.7322794492605813,0.7336392996770356,0.7338092809790923,0.7295137708262496,0.7194831689901394,0.7045222713362802,0.6735804148248895,0.6550493029581775,0.7580754845290717,0.7624957497449847,0.7386943216592996,0.7842570554233254,0.7375042502550153,0.7845970758245495
14,0.5574299999999999,0.26677,0.8436172021077681,0.8631650518442971,0.8262791092979772,0.8442971273159953,0.8521162672106068,0.8504164541900391,0.8571914314858892,0.8259095545732744,0.8461407684461068,0.8134988099285957,0.7939476368582115,0.8816729003740225,0.8730023801428086,0.8403604216252976,0.893573614416865,0.8485209112546753,0.8638218293097586
15,0.5574399999999999,0.1981,0.9039605643379228,0.9320074791772905,0.9009009009009009,0.9177290498045215,0.9328573856875744,0.9190889002209757,0.9245154709282557,0.8968038082284937,0.9301258075484529,0.9070044202652159,0.9041142468548113,0.9360761645698742,0.9277456647398844,0.9117647058823529,0.939816388983339,0.9088745324719483,0.8918735124107446
17,0.5517900000000001,0.47208,0.598844127146014,0.658847526772055,0.6391296957334693,0.6318204997450281,0.64541900390957,0.6537480877103519,0.6441686501190071,0.6232573954437266,0.6679700782046922,0.69449166950017,0.7057123427405644,0.6128867732063924,0.6116967018021081,0.63855831349881,0.5780346820809249,0.6390683441006461,0.49183951037062223
18,0.6154350000000001,0.55767,0.6617372089070203,0.6840047594764576,0.6364099949005609,0.6612272650008499,0.6789053204147544,0.6678565357810641,0.6839510370622237,0.6331179870792247,0.6718803128187691,0.6278476708602516,0.606426385583135,0.726793607616457,0.7191431485889154,0.6606596395783747,0.7386943216592996,0.6693301598095885,0.7164229853791227
19,0.4972900000000001,0.90972,0.08907020227774945,0.08346081930987591,0.07530171681115078,0.08363080061193269,0.07700152983171851,0.09144994050654429,0.09282556953417205,0.09486569194151649,0.06987419245154709,0.09248554913294797,0.07412444746684801,0.07922475348520912,0.08160489629377762,0.08279496769806188,0.08789527371642299,0.08772526351581095,0.09928595715742945
16,0.55251,0.47248,0.6216216216216216,0.6523882372938977,0.5735169131395547,0.6350501444841068,0.6161822199558049,0.6323304436511984,0.6548792927575654,0.5935056103366202,0.6280176810608636,0.606426385583135,0.5897653859231554,0.6626997619857191,0.6519891193471609,0.6130567834070044,0.6970418225093505,0.6305678340700442,0.6941516490989459
