,overall,real,0,1,2,3,4,5,6,7,8,9,10,11,12,16,19
0,0.598355,0.5027,0.7691615419229039,0.7390130493475326,0.6428678566071696,0.7576121193940303,0.7186140692965352,0.7156142192890356,0.6413679316034199,0.6872656367181641,0.695365231738413,0.6142192890355482,0.6251125112511251,0.690969096909691,0.7407740774077408,0.7499249924992499,0.6222622262226223
1,0.5920799999999999,0.49825,0.6937153142342883,0.7717114144292785,0.6611669416529173,0.7273136343182841,0.7126143692815359,0.7019649017549122,0.6919154042297885,0.6770661466926654,0.6605669716514174,0.6214189290535473,0.6624662466246625,0.6683168316831684,0.7077707770777077,0.7028202820282028,0.6278127812781278
2,0.5752549999999998,0.47612,0.6857657117144143,0.7187640617969101,0.632068396580171,0.6979151042447878,0.6764661766911655,0.6923653817309134,0.6668666566671666,0.6691165441727913,0.6536673166341683,0.6371681415929203,0.6306630663066307,0.6803180318031803,0.7016201620162016,0.7202220222022202,0.6528652865286528
3,0.50039,0.88167,0.16199190040497974,0.09659517024148792,0.1015449227538623,0.13334333283335834,0.1223938803059847,0.12944352782360882,0.08984550772461376,0.11969401529923504,0.12689365531723415,0.10649467526623668,0.11476147614761475,0.11341134113411341,0.13216321632163217,0.13996399639963997,0.09810981098109811
4,0.5794549999999999,0.5105,0.7468126593670317,0.655617219139043,0.5960701964901755,0.7250637468126594,0.6832158392080396,0.6770661466926654,0.583620818959052,0.6778161091945403,0.6551672416379181,0.5644217789110545,0.5937593759375938,0.6111611161116112,0.6983198319831984,0.7011701170117012,0.5568556855685568
5,0.6053599999999999,0.53088,0.7670616469176541,0.6815659217039148,0.6185690715464227,0.7511624418779062,0.7103644817759112,0.7175641217939103,0.6026698665066746,0.6941652917354132,0.6926653667316635,0.6098695065246738,0.6224122412241224,0.6587158715871587,0.7391239123912391,0.7338733873387339,0.5978097809780978
6,0.5845999999999999,0.64981,0.5390730463476826,0.5612719364031798,0.4816259187040648,0.5455227238638068,0.5156742162891855,0.5383230838458077,0.49617519124043796,0.5023248837558122,0.5114744262786861,0.4952752362381881,0.4813981398139814,0.5361536153615362,0.5372037203720372,0.5568556855685568,0.4924992499249925
7,0.5887899999999999,0.41843,0.8446077696115194,0.7612119394030299,0.7100644967751613,0.8275086245687716,0.7928603569821508,0.7946602669866507,0.703614819259037,0.7784610769461527,0.7688615569221539,0.6913154342282886,0.7124212421242124,0.7265226522652265,0.806930693069307,0.7878787878787878,0.6803180318031803
8,0.58297,0.77732,0.4522273886305685,0.3773811309434528,0.3368831558422079,0.43332833358332085,0.4112794360281986,0.407979601019949,0.3182840857957102,0.39238038098095096,0.4117294135293235,0.343932803359832,0.34983498349834985,0.37998799879988,0.4165916591659166,0.45034503450345037,0.3471347134713471
9,0.5777,0.5528,0.5429728513574321,0.551822408879556,0.6037198140092995,0.5419229038548072,0.5632218389080546,0.6028198590070496,0.5641217939103045,0.5878206089695516,0.6253187340632969,0.655767211639418,0.6134113411341134,0.6660666066606661,0.6051605160516051,0.654965496549655,0.6599159915991599
10,0.6001899999999998,0.50353,0.6809659517024149,0.6815659217039148,0.6712164391780411,0.7042147892605369,0.7006149692515374,0.7226638668066596,0.6514174291285436,0.7177141142942853,0.7177141142942853,0.680365981700915,0.6843684368436843,0.7022202220222022,0.7227722772277227,0.7365736573657365,0.6783678367836784
11,0.5962999999999999,0.59183,0.6245687715614219,0.6326683665816709,0.5566221688915555,0.6292185390730464,0.5864706764661767,0.6227688615569221,0.5498725063746812,0.5783710814459277,0.5981700914954252,0.5599220038998051,0.5412541254125413,0.6404140414041404,0.6243624362436243,0.678067806780678,0.5888088808880888
12,0.5855899999999999,0.42213,0.7801109944502775,0.7907604619769012,0.7003149842507874,0.7859607019649018,0.7571621418929053,0.7670616469176541,0.7150142492875357,0.7421628918554072,0.7364631768411579,0.7063146842657867,0.7053705370537053,0.7577257725772577,0.7722772277227723,0.7974797479747975,0.7215721572157215
13,0.658965,0.70233,0.6811159442027899,0.7253637318134093,0.544472776361182,0.6988150592470377,0.6415179241037948,0.6625168741562922,0.5689215539223039,0.6130193490325484,0.5884205789710515,0.4997750112494375,0.5361536153615362,0.6089108910891089,0.6677167716771677,0.6741674167416741,0.523102310231023
14,0.664745,0.57108,0.815659217039148,0.8327583620818959,0.6907154642267886,0.8335083245837708,0.7766611669416529,0.7957102144892756,0.7028648567571621,0.7544622768861557,0.7484625768711565,0.6583170841457927,0.6870687068706871,0.7698769876987699,0.8082808280828083,0.8205820582058205,0.6812181218121812
15,0.6405899999999999,0.82758,0.5452227388630568,0.5420728963551822,0.3788810559472026,0.5560221988900556,0.4826758662066897,0.4975251237438128,0.39883005849707515,0.45012749362531873,0.4328783560821959,0.3307334633268337,0.36813681368136814,0.4393939393939394,0.5063006300630063,0.5214521452145214,0.35373537353735374
16,0.566765,0.59381,0.5351732413379331,0.5224238788060597,0.5314234288285585,0.5218239088045598,0.5212239388030598,0.5483725813709315,0.511774411279436,0.5350232488375581,0.5543722813859308,0.5383230838458077,0.5334533453345335,0.56000600060006,0.5511551155115512,0.5822082208220822,0.549054905490549
17,0.66767,0.74176,0.6779661016949152,0.6857657117144143,0.5083245837708115,0.6944652767361632,0.6152692365381731,0.647667616619169,0.519574021298935,0.5899205039748012,0.583620818959052,0.4711264436778161,0.5021002100210021,0.5876087608760876,0.6593159315931593,0.6723672367236724,0.4885988598859886
18,0.6625199999999999,0.61727,0.7664616769161542,0.7892605369731513,0.6377681115944203,0.7858107094645268,0.7322633868306585,0.7525123743812809,0.6577171141442928,0.7001649917504125,0.6902654867256637,0.6029698515074247,0.6395139513951396,0.7106210621062106,0.758025802580258,0.7688268826882688,0.6243624362436243
19,0.578325,0.50255,0.6439178041097945,0.6866656667166642,0.6220188990550473,0.6625168741562922,0.6371681415929203,0.6571171441427929,0.6157192140392981,0.6335683215839208,0.6502174891255437,0.6412179391030448,0.6173117311731173,0.6945694569456946,0.6717671767176717,0.7197719771977198,0.6579657965796579
